movie_id,title,release_date
30867,Scott Walker: 30 Century Man,2006-10-31
81220,Everything Put Together,2001-11-02
253626,Good Kill,2015-04-09
294550,The Outrageous Sophie Tucker,2014-05-02
90369,Now Is Good,2012-05-25
117942,Girls Gone Dead,2012-03-28
380097,America Is Still the Place,
322194,Subconscious,2015-03-10
98568,Enter Nowhere,2011-10-22
119657,El Rey de Najayo,2012-03-01
380733,Fight to the Finish,2016-02-02
285743,Alleluia! The Devil's Carnival,2016-03-29
362765,The Sound and the Shadow,2014-10-19
379532,Rodeo Girl,2016-01-05
253261,Born to Fly: Elizabeth Streb vs. Gravity,2014-03-08
297100,The Little Ponderosa Zoo,2014-09-11
15239,The Toxic Avenger,1984-05-01
94072,Straight Out of Brooklyn,1991-06-13
4107,Bloody Sunday,2002-01-16
325579,Diamond Ruff,2015-01-01
15624,Conversations with Other Women,2006-06-07
17287,Poultrygeist: Night of the Chicken Dead,2006-12-26
198370,Mutual Friends,2014-04-15
3062,42nd Street,1933-02-02
328307,Rise of the Entrepreneur: The Search for a Better Way,2014-11-20
15389,Metropolitan,1990-08-03
464,As It Is in Heaven,2004-09-03
308467,Roadside,2013-03-01
8193,Napoleon Dynamite,2004-06-11
188166,Blue Ruin,2014-04-25
23827,Paranormal Activity,2007-09-14
1282,Dogtown and Z-Boys,2001-01-18
762,Monty Python and the Holy Grail,1975-03-13
64499,Quinceañera,2006-06-05
281189,Gory Gory Hallelujah,2003-11-05
1435,Tarnation,2003-10-19
47546,I Want Your Money,2010-07-06
189711,Love in the Time of Monsters,2014-03-08
19204,The Beyond,1981-04-22
9029,What Happens in Vegas,2008-05-07
18045,The Dark Hours,2005-03-11
11240,My Beautiful Laundrette,1985-09-07
43743,Fabled,2002-01-01
157909,Show Me,2004-09-23
10238,Cries and Whispers,1972-12-21
3059,Intolerance,1916-09-04
15800,Trekkies,1997-10-18
65203,The Broadway Melody,1929-02-08
764,The Evil Dead,1981-10-15
103620,Maniac,2012-12-26
319069,Censored Voices,2015-01-24
14278,Murderball,2005-07-22
25678,American Ninja 2: The Confrontation,1987-05-01
79161,51 Birch Street,2006-10-18
371690,Rotor DR1,2015-10-20
389,12 Angry Men,1957-03-25
52032,My Dog Tulip,2009-01-01
3078,It Happened One Night,1934-02-22
38810,Dogtooth,2009-06-01
21525,Tupac: Resurrection,2003-01-23
55123,Tumbleweeds,1999-11-28
11980,The Prophecy,1995-09-01
11956,When the Cat's Away,1996-04-03
1550,Pieces of April,2003-01-19
162396,The Big Swap,1998-06-11
26518,Old Joy,2006-01-01
8942,Wendy and Lucy,2008-05-22
68412,3 Backyards,2010-01-01
2786,Pierrot le Fou,1965-08-29
87943,Sisters in Law,2005-09-03
73981,Ayurveda: Art of Being,2001-09-20
91721,Nothing But a Man,1964-01-01
118452,"First Love, Last Rites",1998-08-07
47534,Fighting Tommy Riley,2005-05-06
40914,Royal Kill,2009-04-10
365052,The Looking Glass,2015-10-23
13282,Death Race 2000,1975-04-27
250184,Locker 13,2014-03-29
426067,Midnight Cabaret,1990-01-01
324352,Anderson's Cross,2010-05-20
318040,Bizarre,2015-02-07
27420,Graduation Day,1981-05-01
80468,Some Guy Who Kills People,2011-04-14
84188,Compliance,2012-08-23
2255,Chasing Amy,1997-04-04
50035,Lovely & Amazing,2001-08-31
300327,Death Calls,2010-09-01
14290,Better Luck Tomorrow,2002-01-12
29371,The Incredibly True Adventure of Two Girls In Love,1995-06-16
44490,Chuck & Buck,2000-01-21
32222,American Desi,2001-01-01
378237,Amidst the Devil's Wings,2014-12-01
431,Cube,1997-09-09
76996,Love and Other Catastrophes,1996-08-01
51942,I Married a Strange Person!,1998-08-28
1424,November,2004-07-22
60420,Like Crazy,2011-10-28
325123,Teeth and Blood,2015-03-10
142132,Sugar Town,1999-09-17
20520,The Motel,2005-01-01
109729,The Canyons,2013-07-29
78307,On the Outs,2004-09-11
12247,Shotgun Stories,2007-10-01
29917,Exam,2009-06-19
70687,The Sticky Fingers of Time,1997-06-06
60463,Sunday School Musical,2008-10-21
46252,Rust,2010-10-07
24869,Ink,2009-01-23
77934,The Christmas Bunny,2010-11-28
34697,Butterfly,1982-02-05
320435,UnDivided,2013-02-01
150211,The Frozen,2012-10-10
306667,Horse Camp,2015-01-10
274758,Give Me Shelter,2014-06-24
3060,The Big Parade,1925-11-05
40963,Little Big Top,2006-01-01
173224,Along the Roadside,2013-02-28
18533,Bronson,2008-10-09
376010,Western Religion,2015-10-09
139948,Burn,2012-11-01
77332,Urbania,2000-01-24
70478,The Stewardesses,1969-07-25
35073,"The Beast from 20,000 Fathoms",1953-06-13
9659,Mad Max,1979-04-12
10218,Swingers,1996-10-18
391,A Fistful of Dollars,1964-09-12
43595,She Done Him Wrong,1933-02-09
194588,Short Cut to Nirvana: Kumbh Mela,2004-05-11
54897,The Grace Card,2011-02-25
83588,Middle of Nowhere,2012-10-12
53256,Three,2010-12-23
40920,The Business of Fancydancing,2002-01-14
287815,Call + Response,2008-10-10
54702,Malevolence,2004-09-10
176074,Reality Show,2015-01-01
69270,Super Hybrid,2010-01-01
5759,Baghead,2008-01-21
402515,American Beast,2014-10-21
126141,The Case of the Grinning Cat,2004-12-05
48035,Ordet,1955-01-09
14758,Good Dick,2008-10-03
13363,The Man from Earth,2007-06-10
37985,The Trials Of Darryl Hunt,2007-06-15
25786,Samantha: An American Girl Holiday,2004-11-23
36549,Yesterday Was a Lie,2008-01-01
361398,Theresa Is a Mother,2015-09-25
289180,H.,2014-08-28
288927,Archaeology of a Woman,2014-09-12
21334,Children of Heaven,1997-08-01
79120,Weekend,2011-09-22
27995,She's Gotta Have It,1986-08-08
253290,Butterfly Girl,2014-03-10
344466,The World Is Mine,2015-06-05
55420,Another Earth,2011-07-22
5822,Sweet Sweetback's Baadasssss Song,1971-04-23
408429,Perfect Cowboy,2014-07-13
39141,Tadpole,2002-11-01
5723,Once,2007-03-23
28666,The Woman Chaser,1999-10-08
30979,The Horse Boy,2009-11-25
50497,When the Lights Went Out,2012-01-31
354624,Heroes of Dirt,2015-09-04
13187,A Charlie Brown Christmas,1965-12-09
335244,Antarctic Edge: 70° South,2015-04-17
178862,Aroused,2013-02-20
331745,Top Spin,2014-11-15
1779,Roger & Me,1989-09-01
282128,An American in Hollywood,2014-07-18
86812,Sound of My Voice,2011-01-22
38786,The Blood of My Brother: A Story of Death in Iraq,2005-11-25
84355,Your Sister's Sister,2011-09-11
18632,A Dog's Breakfast,2007-03-03
40652,The Married Woman,1964-12-04
339408,The Birth of a Nation,2016-09-09
266857,The Work and The Story,2003-01-01
18925,Facing the Giants,2006-09-29
299245,The Gallows,2015-07-10
985,Eraserhead,1977-03-19
34101,Hollywood Shuffle,1987-03-20
9821,The Mighty,1998-10-23
65448,Penitentiary,1979-12-01
18841,The Lost Skeleton of Cadavra,2001-09-12
272726,Dude Where's My Dog?,2014-06-12
175291,Cheap Thrills,2013-03-08
80215,Indie Game: The Movie,2012-05-18
13538,Straightheads,2007-04-27
51130,Open Secret,1948-02-14
270554,Echo Dr.,2013-11-08
72086,The Night Visitor,1971-01-01
268917,The Past Is a Grotesque Animal,2014-06-15
64973,"Peace, Propaganda & the Promised Land",2005-01-28
473,Pi,1998-07-10
90414,"I Love You, Don't Touch Me!",1997-01-21
111794,20 Dates,1998-01-01
360188,Queen Crab,2015-09-29
9372,Super Size Me,2004-01-17
85860,The FP,2011-03-13
244534,Happy Christmas,2014-06-26
33468,The Brain That Wouldn't Die,1962-02-25
294086,Tiger Orange,2014-07-26
139998,Supporting Characters,2012-01-23
74777,Absentia,2011-03-03
16388,The Brothers McMullen,1995-08-09
159770,The Dirties,2013-10-04
42109,Gabriela,1983-03-24
47607,Tiny Furniture,2010-11-12
193603,Hayride,2012-10-13
84659,The Naked Ape,2006-09-16
322745,Counting,2015-02-09
20981,The Call of Cthulhu,2005-01-01
174362,Bending Steel,2013-04-20
242095,The Signal,2014-03-15
250902,The Image Revolution,2013-11-21
158895,This Is Martin Bonner,2013-06-28
222250,A True Story,2013-09-20
18292,George Washington,2000-10-01
125537,Smiling Fish & Goat On Fire,1999-09-16
326576,Dawn of the Crescent Moon,2014-04-05
228550,Raymond Did It,2011-03-27
13963,The Last Waltz,1978-05-01
290391,"Run, Hide, Die",2015-09-01
44770,The Exploding Girl,2009-04-22
69382,The Legend of God's Gun,2007-07-08
40769,Mutual Appreciation,2005-03-01
220490,Her Cry: La Llorona Investigation,2013-04-19
42151,Down Terrace,2009-09-01
2292,Clerks,1994-09-13
42497,Pink Narcissus,1971-01-01
33693,Funny Ha Ha,2002-09-20
14585,In the Company of Men,1997-01-19
185465,Manito,2002-01-15
38780,Rampage,2009-08-14
14022,Slacker,1990-07-27
366967,Dutch Kills,2015-10-02
255266,Dry Spell,2013-02-14
17345,Flywheel,2003-01-01
226458,Backmask,2015-01-16
24055,The Puffy Chair,2005-01-17
287625,Stories of Our Lives,2014-09-05
44990,Breaking Upwards,2009-03-14
86304,All Superheroes Must Die,2011-10-26
692,Pink Flamingos,1972-03-12
39851,Clean,2004-09-01
13898,The Circle,2000-09-08
157185,Tin Can Man,2007-01-01
36095,Cure,1997-11-06
182291,On The Downlow,2004-04-11
286939,Sanctuary: Quite a Conundrum,2012-01-20
124606,Bang,1995-09-09
14337,Primer,2004-10-08
67238,Cavite,2005-03-12
9367,El Mariachi,1992-09-04
72766,Newlyweds,2011-12-26
231617,"Signed, Sealed, Delivered",2013-10-13
126186,Shanghai Calling,2012-05-03
25975,My Date with Drew,2005-08-05
